"Entrez Gene ID","gene","X0h_1","X0h_2","X0h_3","X0h_4","X4h_1","X4h_2","X4h_3","X4h_4","X8h_1","X8h_2","X8h_3","X8h_4","X16h_1","X16h_2","X16h_3","X16h_4","X24h_1","X24h_2","X24h_3","X24h_4"
"14679","Gnai3",36.37447397,34.86303594,35.9177524,33.74517123,64.64864744,72.41317652,72.15536291,68.65245907,49.75179859,55.83791157,53.49841921,54.36698986,48.40393782,49.90860674,49.6196076,51.58836716,50.70870055,50.51195763,49.79376684,42.00305331
"12544","Cdc45",7.372397882,5.533002261,5.267117425,5.064434865,5.305978991,4.659644532,4.785342605,4.868776471,1.535431219,1.624911235,1.737791364,1.70603396,0.490454017,0.570844014,0.44108889,0.568114096,1.027245009,0.907566889,1.053943405,1.16319254
"67608","Narf",10.48490821,11.93382153,11.71158908,10.93078348,2.199118895,2.183420617,2.635976964,2.269858533,12.67154884,11.8110883,11.90546824,12.22716342,8.362219652,8.338830608,8.152858029,8.386755417,10.52128649,10.2524933,10.09484315,9.028715442
"12390","Cav2",19.88526306,18.27288979,18.59924383,17.17855819,12.38285363,16.10437357,15.7117523,15.26266304,7.431240927,8.658582213,8.268351701,8.692154925,18.60281993,20.78167018,20.20204943,23.62995813,15.32208521,24.33036731,19.07511984,12.07262451
"23849","Klf6",61.40729916,62.05909702,63.26871845,57.25545229,219.69634,270.1593654,242.4711843,246.3926167,95.36022024,93.33027639,96.76860832,91.51839666,75.24448214,80.11562477,78.47284284,79.35997729,76.63220413,83.71155647,76.05695374,62.93263933
"29871","Scmh1",2.295231616,2.182524669,2.345242584,2.578171017,1.304532515,0.992209986,1.180324244,1.225700682,1.157407395,1.099450001,0.942411425,0.916267786,1.259824523,1.154300759,1.247160834,1.530390681,1.791845502,1.451506448,1.690565,1.876776822
"12858","Cox5a",65.53251559,62.80812257,58.81914123,65.71511722,98.98147924,103.153896,93.54285665,93.7011592,138.0661932,106.8482135,129.9272779,124.4315512,107.1578378,122.2231411,114.4491425,103.8688116,141.487465,113.9743494,109.55396,184.3468171
"14158","Fer",6.689330569,6.689001174,6.604682522,6.318194432,4.843275895,4.945858727,5.269921184,4.74999049,5.864003437,6.096338034,6.113692061,6.068982343,6.244863712,6.091349689,6.202186119,6.417969294,5.108059411,5.307693633,5.071616487,3.878999036
"74204","Xpo6",3.280451956,3.198601712,3.577641044,3.304107544,3.998135701,3.276728017,3.644188177,3.695744674,3.365703456,3.478543334,3.110995598,2.872250957,3.648887501,3.163027959,3.261461079,3.946508373,3.935847,3.142961629,3.845609929,3.212962712
"209446","Tfe3",9.54874244,9.611191019,10.39160184,10.30861621,13.06814497,10.60099327,11.75165498,11.66188629,16.65997737,16.22945004,15.43912659,14.46236769,10.29870386,8.413642671,8.893229054,11.03159862,9.424235842,8.230313762,9.983418239,10.79803795
"231841","Brat1",2.028880012,2.231003378,2.459177298,2.17323189,1.256122993,1.065250609,1.192596908,1.103878426,2.057971064,2.323147454,2.070759385,2.234527608,2.281106547,1.965365181,1.881933123,2.336492384,1.668140024,2.062585087,2.390644668,2.367442989
"14673","Gna12",58.24805588,58.98136796,67.32203991,66.28810188,11.7991734,9.059988453,9.461159858,9.882888778,19.26962877,19.18430063,17.59898003,18.0147883,25.17948712,22.33495833,23.74032051,25.63981199,26.19086869,21.08199404,25.91834614,32.19712634
"18400","Slc22a18",1.206928594,1.259286818,1.088681749,1.56656454,0.562362181,1.05794139,0.602914119,0.908850585,0.647938658,0.498773906,0.530929541,0.63599721,0.31765748,0.499532957,0.648206633,0.449052823,0.483407733,0.390772663,0.634158475,0.710827536
"235339","Dlat",7.58529532,7.255033555,7.027669518,7.72247177,9.19805453,8.862704193,8.841678109,8.757978719,7.316685631,7.105692222,7.103577805,7.431872127,8.913741229,8.902212001,8.812687394,9.20314242,8.511184961,8.499328151,8.903684001,8.713781394
"66925","Sdhd",130.1614026,125.2573146,124.2505432,125.5621194,135.3712426,148.3459953,143.2333998,144.5538101,129.1921951,131.3894201,143.5968011,138.9478534,172.0396946,203.3904807,191.2015956,159.7291763,176.0997841,199.5905324,170.8672072,225.4228384
"12444","Ccnd2",3.686359224,3.3966632,3.083644833,2.529256465,25.33654031,29.02511697,29.36137919,28.35136819,9.202456366,7.85335134,8.626905989,7.711505286,7.007255324,5.518213189,5.424363834,5.870646198,4.185545959,5.354450072,5.433470272,2.661114828
"277463","Gpr107",7.075827412,7.169482772,7.590738389,7.450950641,6.042003384,5.720214857,6.029505519,6.020004104,10.76030426,11.07050148,10.04680647,10.79466208,11.40576966,11.37425164,11.30877925,12.00786483,10.21865607,10.08428041,10.81283345,9.762715306
"20558","Slfn4",0.140903709,0.122513589,0.195082033,0.115305997,7.204037809,9.77179404,8.543237974,8.640255802,5.031622023,4.124603953,4.40561314,4.302218278,6.232891047,5.993636634,6.482605919,7.733356796,6.363132889,6.349969377,6.625262298,4.932799895
"27027","Tspan32",8.010279246,8.045773347,7.823054717,8.044393752,2.387904884,1.995967027,2.16797607,2.067103684,2.234513707,2.271757038,2.02355027,2.368887265,6.710463611,7.992310493,8.02940395,6.211449678,7.610575208,9.317730496,7.922723193,8.946926965
"16870","Lhx2",0.066304208,0.06364613,0.04895924,0.043863994,3.238251471,4.477715062,3.288286103,3.686951209,0.571862301,0.394571518,0.75817062,0.519276271,0.065712901,0.017046635,0.046698085,0.034734384,0.024927832,0.038523836,0.028436155,0.05420834
"66355","Gmpr",11.17148582,10.23321595,9.460670517,9.88705216,4.43206381,4.55310766,4.357561974,4.381811028,3.160624511,3.259665154,3.063325716,2.509761462,7.184552014,7.951536936,7.513527403,5.784083942,6.906434994,8.091952114,6.609878595,8.391260178
"217069","Trim25",33.06576803,37.60163361,43.0641807,37.62466129,82.1825916,88.9538958,83.96201272,84.66820011,57.06693327,49.09146482,53.79832483,50.13369857,46.37430485,44.63348651,44.67075057,46.32191246,66.77958999,59.5565321,66.95129541,55.55234799
"56077","Dgke",1.018262193,0.929087795,1.073209947,1.151641012,1.486595491,1.297951459,1.43945502,1.351028774,1.013030489,0.96140454,0.96632478,1.067282645,1.203187789,0.940500537,0.930761332,1.185370789,0.878074478,0.87853115,0.906701652,0.975523435
"74617","Scpep1",217.6515559,216.450199,228.5292866,240.3914764,179.4952005,190.9692783,187.2538871,188.9148756,177.2827567,173.3260837,186.2600585,174.6063453,155.5578238,169.6984457,173.2631565,167.5497474,204.6224475,189.3117561,192.6073835,204.0608507
"17428","Mnt",9.623952497,10.22273493,11.44649729,11.08555747,0.797938289,0.478746037,0.731927842,0.686653445,4.910876866,4.822846509,4.166003771,4.36217414,5.240728152,4.555948045,4.965680834,6.450959483,7.727328849,5.303459197,7.400843504,6.834065922
"16414","Itgb2",343.8946505,321.9536981,298.5545382,321.7468249,241.9127544,234.1613941,238.2170416,239.9042005,308.7244122,309.2033282,306.7094905,309.7583978,517.0610817,494.9533788,500.9219546,500.3649858,550.4865295,590.0156433,610.6837581,508.5551989
"69692","Hddc2",1.636913907,1.700996783,1.6855638,1.770988457,2.339647006,2.600869365,2.60643826,2.751106975,1.528385458,1.452647718,1.65314073,1.878050003,1.573813688,1.632593,1.670794894,1.455068176,1.661812236,2.118361705,1.401745835,2.506146464
"18618","Pemt",0.808480236,0.606664989,0.526450283,0.601025586,1.283849788,1.413802579,0.973717764,1.473090869,1.086680684,0.74450439,0.679373186,0.843275486,0.859015038,0.765231057,0.754359349,0.585761761,0.494451363,0.470235306,0.601147952,0.557830979
"17312","Clec10a",8.166534023,9.124646411,9.967478911,9.608969492,4.785017972,5.549629345,5.678780731,5.495054521,1.869457849,1.567863372,1.670683272,1.679609102,1.68416794,2.591772567,2.081949881,1.898899941,3.234432392,4.149264618,3.888938461,4.758520146
"11877","Arvcf",0.573028521,0.541125836,0.52053883,0.539844589,0.023866827,0.039402475,0.035790874,0.036309246,0.083472445,0.071942005,0.101517669,0.035297127,0.341860502,0.291384697,0.277279326,0.348929501,0.383490928,0.326212141,0.35483121,0.542725219
"12846","Comt",55.89891385,56.85474602,53.82045157,57.42974227,20.4095777,20.89177368,19.89784732,20.32683064,18.47232118,17.43393164,18.20212476,19.71004325,39.00675782,42.41659339,41.15004268,35.25900669,39.68149997,43.03374415,39.25335621,37.08298196
"66368","Rtca",6.916217347,6.569634784,5.651516107,6.309977031,11.21848295,10.94112951,10.55263984,10.78981488,15.4271835,13.70700878,14.91850749,15.01486336,10.68184184,10.68185818,9.688664365,9.720938976,9.749412578,9.604306002,9.435448984,10.64017439
"13171","Dbt",4.520494959,4.495112484,4.45188211,4.787866178,6.295983339,6.472692178,7.17755087,6.553189405,7.929321274,9.146524495,7.859045375,8.718172116,5.139679231,5.103482285,4.618109717,4.894151653,3.250404428,4.389912556,3.801143349,3.00770703
"23994","Dazap2",207.4971095,203.3169696,212.1803958,205.6217338,182.0132617,181.2055323,181.6032493,181.8306751,165.0096839,168.8842833,175.4698291,166.3073234,152.8616319,146.9078078,150.6389032,160.0125033,185.821703,180.877351,196.5472304,200.5778036
"68995","Mcts1",18.34787606,16.38136328,16.16849448,16.988028,18.51575195,21.7708709,20.36619519,21.25611353,16.59294138,17.68618808,20.27325193,20.42219722,20.42859756,22.79307796,24.20582251,21.14402697,25.30324081,26.35107346,24.75937235,36.13094287
"216131","Trappc10",12.43570835,12.27922717,12.46881129,12.06010838,11.66720118,10.25582507,11.19177858,10.83161794,12.3828041,13.48824509,10.48523709,11.06224947,13.28961419,11.61561687,12.06116965,13.40238469,13.08108219,11.51203805,12.951668,9.967313009
"216527","Ccm2",15.15643807,16.19528381,16.35378506,15.55853246,8.352888696,7.779207822,7.569981568,7.963499737,10.62164808,9.97121715,11.05369058,11.12050372,11.71921302,11.9158272,11.98400295,11.96487293,12.88197215,11.8604559,12.19895535,14.30939203
"21379","Tbrg4",5.113063364,4.683638801,3.948332871,4.229530168,9.220193727,7.60304664,7.528333432,8.040126718,7.480577761,7.858032231,7.351866927,7.193477781,6.336707881,5.129492794,5.50371091,6.157767683,3.670264926,3.670144244,4.051620252,4.068361876
"17857","Mx1",3.307394295,4.861230657,5.683697095,4.261107032,188.029476,233.2329889,201.6920194,206.7577802,197.0732286,157.4494592,192.0151928,171.099709,27.01632922,27.74501523,30.28278422,34.07945798,17.28519854,12.44681101,16.24457176,12.57773664
"66108","Ndufa9",33.16729378,31.16924564,28.16691835,29.59548557,46.95830785,51.01776625,50.48174576,50.5954627,47.2373448,44.72793648,50.24632191,49.84334436,48.69325992,56.93369433,55.44492734,43.64290349,47.99769029,52.3945722,46.57002026,57.01238927
"16818","Lck",0.175023189,0.282224628,0.216619981,0.246706888,1.167893101,1.231663669,1.541654775,1.467785737,0.901062474,0.841656777,0.914439231,0.724171323,0.398517674,0.464467937,0.512391724,0.300551808,0.355181177,0.284451337,0.271889786,0.360057276
"14423","Galnt1",13.17094327,12.22689554,12.45300888,10.9741436,11.35757525,13.02271802,12.94875289,11.97845004,8.241999424,8.689271754,8.031403218,8.48660533,12.08041022,12.46062475,12.29565208,12.35430833,12.68399468,13.45918461,13.07144712,8.817728795
"67027","Mkrn2",2.265328847,2.497227005,2.365703833,2.252229036,1.601389012,1.344409085,1.413072995,1.546206682,1.968425999,1.875083714,1.921677509,2.001511763,2.212803389,2.01334832,2.137839019,2.33075403,2.847128927,2.185478603,2.748508128,2.853178879
"19016","Pparg",3.921798038,4.260712902,4.46106464,4.873644594,1.046555613,1.058766396,0.973401484,0.925428201,0.731241199,0.543500232,0.625036107,0.596312694,0.973320892,1.255282907,1.583183035,1.403100282,2.646844228,1.736921343,2.247333739,2.920409724
"110157","Raf1",6.525907949,6.906688339,7.219014891,6.819612734,8.649046064,8.293839708,8.54071292,8.525208673,6.754654021,6.809047131,6.161325602,6.176072096,5.975784369,5.701682654,5.888317448,6.250309653,9.160993203,7.710058419,8.686915078,6.540511384
"18591","Pdgfb",4.084629162,3.986869484,4.24554126,4.143790805,35.265889,26.34417704,26.3176744,28.56030507,17.23792855,16.42137487,15.57553343,14.48773595,8.968189609,7.476610451,7.352232927,10.49058611,10.28748146,7.637757224,9.691148567,11.56526674
"11482","Acvrl1",10.17855441,9.987353696,10.31012544,10.45926917,8.120101963,8.339767189,9.183059851,8.00674316,46.17888831,48.87195068,44.42810356,46.27639339,32.81842503,34.31756796,35.0721852,34.16136168,25.13034485,25.40435869,25.01695653,27.92160093
"11479","Acvr1b",6.259792163,6.856403021,6.859782503,6.301434155,11.47763949,9.59177503,12.24321178,11.18693701,21.1333709,22.35373373,20.03191263,18.88128827,8.344689701,6.564321235,6.882440772,8.638921877,7.646077889,8.085790504,9.136174778,6.780023286
"216810","Tom1l2",2.196190262,2.276206088,2.497053912,2.454304721,2.122529775,1.920949354,1.858180258,1.873454435,1.742438908,1.774168818,1.692747764,1.544995588,2.03791723,1.526655439,1.756806116,2.010276412,1.897709059,1.712672464,2.234278242,1.981630357
"29813","Zfp385a",23.8766171,24.92833611,28.32813997,28.26599934,22.11375766,18.61412236,19.23983172,19.57028445,25.75655334,23.81303826,23.9209794,22.86648351,13.03326911,10.84118112,12.01771137,14.70395826,12.03942326,10.58039701,12.30252357,12.44366178
"16402","Itga5",15.58873378,15.8957772,15.76124943,15.42073266,131.6896952,98.92873704,107.4377303,111.5887642,134.8334033,134.8529707,124.9023017,117.8595841,58.8205049,51.07538781,53.11013823,70.35292843,59.34598984,44.94348782,60.40249965,65.25797752
"70465","Wdr77",1.631762314,1.401214054,1.4461448,1.47774929,2.305050904,2.308831631,2.68169431,2.551765576,1.728829956,1.784979157,1.811752662,1.876616799,1.724132239,1.526283597,1.645992899,1.597819752,0.89918232,1.11061196,0.861228251,1.30006754
"11542","Adora3",0.190589837,0.176038129,0.222056871,0.180861047,0.787646651,1.211832165,1.174476677,1.328659035,0.968902888,0.960649559,1.131352948,0.840696132,1.204965613,1.134634351,1.317424365,1.334599405,0.624039758,0.809921594,0.669992109,0.898613867
"11950","Atp5f1",48.63040524,45.23487827,43.99797829,44.52687022,71.47258261,84.3849124,80.54711268,79.70805114,74.05340685,71.49229432,82.50543589,79.98293106,64.14699735,76.57026709,73.34655824,61.10960233,73.08756326,76.36752805,66.05089464,89.23827251
"11991","Hnrnpd",5.996592618,5.473195027,5.583135562,5.202870141,10.9969348,9.805940115,10.55205618,10.37022038,10.04099563,11.32242683,11.10365479,10.8169483,5.865971067,5.008344528,5.328071211,6.765770227,4.928900792,4.930023062,5.0195633,6.649875232
"100040563","Dynlt1c",3.806540566,3.405211186,3.584632349,3.682853102,3.663325375,4.286375386,4.253531368,4.270617755,3.037919273,3.181867067,3.082704444,3.249409253,3.791601353,4.662605178,4.368004201,3.157360538,3.28712352,3.656922663,2.889829896,3.238032318
"57316","C1d",8.45461273,7.753325349,8.040523273,7.605886915,9.339139771,12.37288275,11.77908252,11.14226873,8.800140627,8.851162621,9.427791562,9.844060313,8.181034162,9.538028887,9.467384851,9.116800376,8.775028111,9.990857018,8.54037118,10.06963282
"14667","Gm2a",52.97566137,54.1427156,58.08980539,57.67237002,32.33176358,31.78773459,32.17575701,31.835465,36.61900689,36.67715719,34.7799512,35.34985226,56.69160435,55.21932995,58.41206791,62.06652595,86.30352708,74.07411749,84.24610374,90.2710677
"79264","Krit1",0.715490279,0.666424755,0.719944693,0.693296444,1.53188369,1.813588046,1.731012781,1.69787796,0.463709557,0.517628298,0.466124474,0.492025426,0.616272326,0.560281851,0.553367482,0.634868624,0.592564722,0.592137677,0.67024543,0.600126198
"12727","Clcn4",13.77858915,13.54783923,13.5281112,13.58500624,9.935407944,10.61196539,10.30415309,10.37849861,9.310303168,9.998547488,9.251787593,9.691924602,11.17212625,11.73124677,11.12019971,9.527465186,7.830967683,9.915703589,8.421460002,5.881720731
"15277","Hk2",3.037178391,3.077288784,3.412276932,2.935694178,14.31137654,12.70045783,15.03004535,14.19460257,19.42636391,21.1040042,16.44908625,16.87588129,10.44843939,8.470504491,8.617411896,10.01890049,11.76674,10.59069537,12.22726199,10.8288239
"360013","Myo18a",2.758542983,2.989641721,3.068518606,3.013668146,1.108446126,0.848500256,0.990702402,1.020353568,1.623700445,1.71254039,1.45466,1.4224485,3.247947326,2.460084243,2.473561432,3.307475727,2.798813816,2.5497182,3.279374704,2.786353521
"107766","Haao",1.201328075,1.31313112,0.871224065,1.113670292,1.274169462,1.170506636,1.163296603,1.090890375,0.358033081,0.409776047,0.408835131,0.589503142,0.52382109,0.439183345,0.57431324,0.42262864,1.355407505,1.075963514,0.945589416,2.060107024
"23833","Cd52",230.3889604,220.945583,212.6408741,218.7902685,341.0026478,397.2514747,361.5248002,367.0054978,513.5173221,460.7779179,527.6091034,553.647964,833.3571197,948.333508,931.9879786,783.3405494,1085.738722,1018.164043,942.3463925,1547.820386
"67477","Abhd15",1.143983752,1.205627564,1.194090051,1.273783838,0.089390961,0.075072426,0.058548124,0.080525801,0.088354276,0.131146337,0.082305853,0.127468499,0.326702461,0.320763187,0.330849842,0.278452585,0.410429358,0.50185071,0.591672295,0.274622843
"16950","Loxl3",1.784474842,1.917348307,1.887714276,1.951853643,0.417706368,0.340994483,0.354247163,0.359597251,0.487515937,0.635985245,0.413044178,0.492687469,2.464969021,2.312899004,2.732697934,3.006424374,3.116563854,2.777268637,3.528047739,3.314749712
"18519","Kat2b",7.277371152,7.013602133,7.706922724,6.525265406,16.98467393,18.39798888,18.93144341,18.10018071,7.548236349,7.634671378,7.904033863,7.266277035,5.902941189,5.798128403,5.759039004,6.627242093,5.028771355,5.493972356,5.187890039,3.456481357
"19344","Rab5b",37.84543008,37.91678991,38.28061267,36.94047204,27.55563724,26.69144342,28.95419134,28.10909679,30.56721751,33.352267,31.53819255,30.27045741,33.18962298,33.62689234,33.47233978,35.30904161,36.65974556,34.15707527,36.91670939,26.69131373
"54427","Dnmt3l",0.717463014,0.55737225,0.464274672,0.580405202,5.428084152,4.359146094,4.593110463,4.810882534,5.464940453,6.23934774,5.879901151,7.344274141,9.18234433,8.496087338,8.20983468,9.321688767,3.981025,4.461354568,3.558841182,6.43275667
"50723","Icosl",7.343158336,7.255912845,7.593281441,7.157874529,50.79093363,43.56370061,41.02516852,44.91526714,20.30470325,17.44254269,19.6634056,19.07615278,4.841033202,3.822186253,4.215409171,4.425005225,4.991632114,4.274809273,5.082241738,4.030261645
"234847","Spg7",8.994174704,9.297274083,9.1079448,8.839884431,9.612892423,8.610976797,9.227106532,8.729558487,6.911807844,6.987001234,6.965350115,6.730640499,7.255579856,7.077918437,6.929936727,7.233671544,7.063237596,7.286153412,7.878343507,10.09703182
"270106","Rpl13",136.9435445,140.1346797,136.6183859,143.363663,192.558113,195.2632639,179.4978674,187.2926587,187.7530645,153.327906,176.5333119,187.6764998,131.9313059,148.9757536,139.1272848,113.1435938,164.6460635,154.1581344,140.7076472,254.7709718
"234852","Chmp1a",41.7255026,43.05457648,40.63719562,42.11867911,41.83500564,43.46058286,42.858711,43.25655848,55.38440166,50.42516328,53.98673478,54.90776393,46.86281294,50.14979416,46.98058476,44.15263039,41.82129339,46.26215026,40.66606766,47.20481106
"68275","Rpa1",19.37930267,18.3435837,15.89756813,14.75306677,13.92520945,13.94245784,13.47139998,13.78356025,8.392660009,8.51449685,7.859375316,8.15529057,10.10753485,11.67098969,10.73708358,9.119853261,11.02834338,11.32606783,10.73846429,10.09366199
"20317","Serpinf1",0.454383104,0.386490382,0.323665405,0.301212831,0.565034505,0.493658398,0.367767128,0.527425534,0.299140167,0.288470294,0.17060312,0.271441888,0.154295787,0.349192259,0.128155358,0.129366807,0.150869388,0.088295672,0.105909308,0.194686168
"259279","Tubgcp3",3.069123671,3.091598877,3.142828922,2.636955333,2.818141865,3.00347875,3.019385066,2.851128828,2.080446543,2.021555456,2.139637852,1.986711414,2.418530816,2.522998792,2.432117368,2.253532875,2.100883725,2.239573926,2.239827197,1.451233158
"67065","Polr3d",2.0643194,2.035465819,1.945278223,2.452252358,6.302722548,4.626409848,5.085685373,5.20922923,4.091324525,4.597499721,4.763211609,5.51924494,4.686311294,3.953853375,3.966277562,4.099431871,2.79991956,3.067342927,2.875304466,3.550283473
"13205","Ddx3x",39.14568787,39.18985425,43.59434633,38.66123374,37.5464685,37.22333631,40.44945444,38.47801402,20.38250398,25.65010135,21.38325325,21.35904281,22.08881212,19.22879477,18.37571643,24.0400682,17.49128786,20.08097001,20.59215654,13.40605817
"16161","Il12rb1",0.494750785,0.473901153,0.464143137,0.498839382,0.931997394,0.832708161,0.822234264,0.862264104,1.115123324,0.889345718,0.821164579,0.701140238,1.363022352,1.516136886,1.55210502,1.666870999,2.139274117,1.576852223,2.847985342,1.936026957
"237898","Usp32",4.537508802,4.887890184,5.19071567,4.949087949,5.759629064,5.992793283,6.493382015,6.004302763,4.744906799,4.681122206,4.262688854,4.109765959,4.724663489,4.790875355,4.723726402,5.135178104,4.684032098,4.737704496,4.887821439,3.129537899
"232223","Txnrd3",1.807626658,2.00177851,1.732909362,2.068102844,1.326810572,1.410416886,1.094644199,1.273058041,0.442910982,0.733435549,0.665502352,0.564467042,1.672898467,1.540318142,1.713219328,1.440291743,1.781048973,1.72595312,1.728882627,2.141219861
"269401","Zfp512b",1.421726961,1.590508376,1.563341861,1.483762006,0.450350556,0.364313783,0.325395473,0.380084255,0.810330739,0.727768678,0.686751634,0.613141619,0.903094044,0.58831041,0.638946672,0.735966788,0.64321859,0.749352796,0.846099314,0.522033589
"13002","Dnajc5",13.5009218,14.53244452,15.40469072,13.86039843,11.68714473,10.91581175,12.15281349,11.41725898,20.69821331,21.31939497,19.81955648,19.71200962,15.02601618,13.2941352,13.93854022,15.53414852,12.59388847,13.19970619,13.27488656,10.83020223
"66314","Tpd52l2",15.37872634,15.18209316,14.42774947,14.76538251,12.8517001,13.94874915,13.97731209,13.58621631,13.58934936,12.88603922,13.44870449,14.50235403,15.82121857,18.54359657,17.45912251,13.94040206,14.88644507,17.37400678,14.00084727,17.54925438
"14265","Fmr1",2.37801529,1.956468973,2.382025377,1.975892603,4.765123691,5.357715994,5.776538624,5.22983139,1.073540192,1.285969801,1.202649837,1.047460115,0.915509855,0.76840283,0.920028545,1.222716,0.833584498,0.866808125,0.957868836,0.457211959
"16189","Il4",1.30088316,1.258243011,1.560060044,1.570452543,0.105748104,0.082530042,0.102225546,0.063375959,0.241550199,0.177892454,0.180964061,0.173955831,0.306874429,0.254298652,0.316785005,0.37307616,0.502023067,0.360729559,0.292701779,0.304984236
"59038","Pxmp4",6.903034593,6.347567114,7.393735894,7.201292736,2.697030466,2.16251768,2.299295136,2.358054949,3.725511237,3.558322897,3.485018255,3.667066003,4.66335804,4.749505062,4.576800698,5.04330181,5.314512272,4.941357154,5.912038935,6.210708269
"53310","Dlg3",0.328954646,0.322423627,0.316507579,0.302939933,0.829575813,0.764594449,0.794137163,0.65201109,0.804204862,0.782155239,0.807394194,0.687099858,0.264167213,0.237061694,0.310388593,0.285203986,0.248285513,0.296270773,0.195053946,0.261957945
"13972","Gnb1l",0.447683975,0.507976821,0.48810916,0.47143984,0.396590021,0.334386401,0.281144802,0.405512211,0.396558999,0.274430548,0.376603746,0.336389281,0.461173899,0.590478539,0.549707697,0.493292805,0.335308971,0.337645069,0.356250082,0.445261403
"17385","Mmp11",0.525471677,0.47737072,0.539367309,0.585313372,0.073379287,0.09350811,0.069087697,0.060468353,0.13169611,0.159746805,0.205035728,0.212655423,0.185437107,0.116463246,0.155323596,0.073017418,0.154341514,0.253073352,0.206419177,0.198403607
"20587","Smarcb1",4.413559934,4.204922431,3.599097448,3.80134301,6.680274902,6.260385037,6.333488145,6.717172386,6.229131877,6.130001631,5.981578183,5.884508414,5.585505464,5.170241143,4.89340953,4.911121153,3.108824795,3.408015322,3.132846246,3.732289598
"29816","Hip1r",0.017391875,0.013197352,0.030646199,0.006537336,0.324946563,0.278274301,0.285108561,0.253263028,0.66458967,0.709151491,0.531076965,0.591974183,0.013625908,0.037261706,0.045421327,0.044599186,0.007430314,0.030032241,0.004238025,0.023082918
"100609","Nsun5",1.06874827,0.915180337,0.904254025,1.068479324,1.153067866,0.932420287,0.939447325,0.916091849,1.059243067,1.15696633,1.060837354,1.127909842,1.258896012,1.263420738,1.102968778,1.160976101,0.878321355,0.96195778,0.991084315,1.36724612
"72960","Top1mt",1.169383244,0.983755789,1.271480208,1.234085417,1.537224719,1.150731383,1.180925305,1.103301188,1.149543945,1.430376085,1.050124078,1.079556814,1.352069707,1.147751511,1.412756248,1.110225429,0.76966318,1.26555294,0.943628699,1.135178628
"17387","Mmp14",0.113826697,0.166836064,0.180107138,0.112057762,48.88679903,40.77721987,47.49484728,46.41499593,109.4636425,112.3670929,101.3080426,96.57786,33.52232308,27.61550626,27.72483475,33.56901062,17.89470701,19.41963986,22.73056351,22.87361451
"20540","Slc7a7",7.874672052,7.765775199,7.686488381,6.936300562,14.1964289,13.51550089,15.03428968,14.87148351,14.47784432,14.73517489,14.9104979,15.46770582,14.13340387,14.16052622,12.97815336,12.72162158,9.567809369,8.747272838,8.685015672,8.174212546
"69089","Oxa1l",13.98117055,14.52396344,15.65023235,16.60190887,8.209079282,7.684412247,7.948330986,7.850483684,9.611192436,9.591874448,9.694369831,10.27005985,10.20871885,9.644540689,9.950868843,10.52841309,13.6920837,10.43494863,12.63116674,15.44927025
"217026","Heatr6",2.891416717,3.001699821,2.99882781,2.750527502,8.546797823,7.286411759,8.242852384,8.412582091,6.708223139,6.436826924,6.673999447,6.114189052,3.204760564,2.521861393,2.736697877,3.260328955,2.571790891,2.715567349,3.023749723,1.815191584
"20302","Ccl3",82.83448088,75.0809133,69.6195502,86.69367019,8128.606425,7641.146322,7192.290642,7613.686417,776.1466952,603.6646689,823.9103349,763.772151,191.1840515,198.7506109,193.6569251,224.4231809,148.6077411,123.9098141,120.3129912,180.9123521
"14038","Wfdc18",0.305599356,0.348749491,0.30851344,0.296149375,1.788695295,1.711948738,1.653561057,1.693652016,3.065622759,2.610027108,3.355668861,3.192909368,2.736565301,3.30439004,3.230276603,2.616896383,3.107961712,3.051782507,2.470242373,4.51735741
"67781","Ilf2",4.566693528,4.318501187,3.940588848,3.970955834,7.927054008,8.120032736,7.728561083,7.982094459,4.505442099,4.264918534,4.729410301,4.745268727,3.518129348,4.355250316,4.035695124,3.053404603,4.191104664,4.468331528,3.652600492,4.756004245
"66511","Chtop",15.48871772,15.89993024,15.37242528,15.34814292,30.28227678,34.03785599,31.53299741,30.94120435,22.32848335,20.61333883,22.15392305,23.4893821,16.74753909,18.86731269,17.61020937,16.01367139,18.52105774,20.33070372,18.41857725,22.59867092
"20615","Snapin",18.85524675,20.15097619,19.43684711,21.36784561,11.84723002,13.26054606,12.90366512,12.86497976,15.93770216,15.68792107,15.41089248,16.60247932,15.68621477,16.39422769,16.47852654,15.8995109,16.9880806,17.45788832,16.89011525,13.15474253
"20198","S100a4",251.134382,248.4362383,222.4067954,238.4141081,317.1715689,350.913959,319.0179233,331.4408889,239.3241914,196.2003972,235.9443468,226.7155135,149.0235827,174.135287,158.5175349,111.3861333,116.6569225,148.1699753,117.5403353,185.9427736
"20200","S100a6",328.3239771,305.7066092,282.5277677,293.8961561,400.9768308,413.5208364,409.8673645,413.767936,344.5659953,335.9442158,403.4984086,357.2099951,337.1828476,389.4485081,348.2475841,277.1246706,461.3733988,594.2135787,463.846709,700.3011631
"15896","Icam2",8.511820832,9.47484961,8.607636081,8.716289988,7.793600928,8.290221841,7.833931799,7.993273863,6.367352425,5.711755835,6.83679892,6.487951773,5.405438347,5.539089438,5.387202979,4.549533542,5.593303361,6.577418944,5.73260899,5.806917902
